1,3.3295501,101.5578744,7,5.8713,102.2318,25.167941026815782
2,3.319381,101.578351,1,5.8713,102.2318,22.99842410655192
3,3.343516,101.5873729,1,5.8713,102.2318,24.74379839354602
4,3.3068125,101.5876797,1,5.8713,102.2318,21.26604978584041
5,3.3102458,101.5631147,7,5.8713,102.2318,22.95820394410631
6,3.3886863,101.6612934,1,5.8713,102.2318,26.90349670690286
7,3.303257,101.598744,1,5.8713,102.2318,20.2649329540177
8,3.3008245,101.6024449,1,5.8713,102.2318,19.82001808210615
9,3.3323186,101.5716224,1,5.8713,102.2318,24.601996664996616
10,3.1348506,101.7188616,1,5.8713,102.2318,2.984841492981341
11,3.4025666,101.5518531,1,5.8713,102.2318,32.36974443380796
12,3.2737135,101.4892504,9,5.8713,102.2318,21.61724050192562
13,3.26974,101.508439,9,5.8713,102.2318,20.800468797276046
14,3.222897,101.498296,9,5.8713,102.2318,15.91909597111638
15,3.2881192,101.485641,9,5.8713,102.2318,23.25967211182339
16,3.258793,101.5546471,7,5.8713,102.2318,17.722710063178354
17,3.211588,101.5696559,7,5.8713,102.2318,12.244960530271538
18,3.2244251,101.5770602,7,5.8713,102.2318,13.363865699778978
19,3.1280971,101.6750838,1,5.8713,102.2318,3.1298903811858474
20,3.1407454,101.6720106,1,5.8713,102.2318,2.7036694026680848
21,3.1229662,101.676095,1,5.8713,102.2318,3.478196550696825
22,3.0841017,101.6327031,7,5.8713,102.2318,3.864587914419656
23,3.1677535,101.711865,1,5.8713,102.2318,2.873736853519519
24,3.1563005,101.7216149,1,5.8713,102.2318,3.072282604586393
25,3.1331259,101.7269357,1,5.8713,102.2318,3.872738521728307
26,3.1563091,101.6494215,1,5.8713,102.2318,5.18557482471295
27,3.1442838,101.7314618,1,5.8713,102.2318,4.0382483439164885
28,3.105626,101.678397,1,5.8713,102.2318,5.027753189185046
29,3.0897785,101.7280245,1,5.8713,102.2318,7.375295324976348
30,3.1101318,101.7298679,1,5.8713,102.2318,5.6668582653369794
31,3.1447939,101.6438845,1,5.8713,102.2318,5.724636446896437
32,3.0841017,101.6327031,7,5.8713,102.2318,3.864587914419656
33,3.1607693,101.7420238,1,5.8713,102.2318,5.387812814316081
34,3.1862899,101.6690911,1,5.8713,102.2318,5.157610065541474
35,3.1045186,101.7034737,1,5.8713,102.2318,4.871426704804301
36,3.1045186,101.7034737,1,5.8713,102.2318,4.871426704804301
37,2.271093,102.5419882,11,5.8713,102.2318,33.609346660874394
38,2.149223,102.7721509,11,5.8713,102.2318,58.12764606342071
39,2.7649922,101.8299179,13,5.8713,102.2318,12.646224183999584
40,2.7649922,101.8299179,13,5.8713,102.2318,12.646224183999584
41,4.4926297,101.1534387,3,5.8713,102.2318,15.05677755328476
42,4.1774783,101.2902805,3,5.8713,102.2318,52.73350356994658
43,3.0727565,101.6080194,7,5.8713,102.2318,3.822548552505074
44,3.1277418,101.7239618,1,5.8713,102.2318,3.881907858051026
45,3.1352708,101.6034976,7,5.8713,102.2318,3.113359461789126
46,3.0654434,101.6044514,7,5.8713,102.2318,4.635142273365255
47,1.8565058,103.0821795,5,5.8713,102.2318,87.59169038158362
48,3.0615137,101.5234591,9,5.8713,102.2318,2.645807509405369
49,3.1614609,101.6235018,7,5.8713,102.2318,6.273419572382672
50,3.1352708,101.6034976,7,5.8713,102.2318,3.113359461789126
51,3.1575535,101.7214164,1,5.8713,102.2318,3.096771678531677
52,3.0354096,101.5571006,9,5.8713,102.2318,5.919728769508702
53,5.336314,100.4323818,4,5.8713,102.2318,9.718926633469875
54,1.5363768,103.7530131,5,5.8713,102.2318,8.977118359975156
55,1.5521443,103.8013057,5,5.8713,102.2318,11.575056551854956
56,1.5567379,110.3413893,16,5.8713,102.2318,2.362533359210917
57,3.8147206,103.3324242,8,5.8713,102.2318,0.2395242046019547
58,3.1150332,101.5690031,7,5.8713,102.2318,4.27661929716142
59,3.1585207,101.721286,1,5.8713,102.2318,3.122207856380801
60,5.421214,100.3245959,6,5.8713,102.2318,0.9008922075284572
61,3.1651287,101.6166489,7,5.8713,102.2318,6.48947657583372
62,3.1891058,101.6695395,1,5.8713,102.2318,5.390777745181943
63,3.1094136,101.4505344,2,5.8713,102.2318,8.416658471494706
64,4.624364,101.0815891,3,5.8713,102.2318,2.985364033277681
65,5.372152799999999,100.4107707,4,5.8713,102.2318,5.488879142118987
66,1.528741,110.3576813,16,5.8713,102.2318,1.2722098870755134
67,5.976207,116.11374,12,5.8713,102.2318,4.5679869280825
68,3.1145398,101.5698149,7,5.8713,102.2318,4.177446587655295
69,3.1204965,101.7088755,1,5.8713,102.2318,3.375247688470261
70,5.372152799999999,100.4107707,4,5.8713,102.2318,5.488879142118987
71,1.5343616,103.6594267,5,5.8713,102.2318,14.278070994854843
72,4.7638242,100.9027473,3,5.8713,102.2318,25.93340303809394
73,4.7638242,100.9027473,3,5.8713,102.2318,25.93340303809394
74,2.3981683,102.2218974,11,5.8713,102.2318,23.36693217154193
75,2.3984425,102.220974,11,5.8713,102.2318,23.411438533196268
76,2.2857635,102.5757028,11,5.8713,102.2318,37.662373706823765
